TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
43,11,321409.8401089114,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,0,300000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,AMCD,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,PALMATLAR20050101M01,MIGMATLEP20050101H01,PAMMESALD20070101M01,MOIMESDIE20080101H01,PATMOOQUE20090101M01,NOEMORCAR20090101H01,PILNGULOZ20110101M01,NOENICCAR20120101H01,RAQOSPBAZ20150101M01,OCTOSUNEL20160101M01,REBPERDEL20220101M01,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
44,9,237250.84910190248,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,15,0,400000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,AMCD,NO,AMCD,AMCD,NO,AMCD,AMCD,NO,NO,CETTE,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,OSCPERGAR20040101M01,REYQUIGAL20040101H01,PABQUIGAR20070101M01,ROBGARMAL20070101H01,PACCARNUN20160101M01,ROSENCOTE20190101H01,PANALCMEJ20200101M01,RUTQUIQUI20210101H01,PEDOTESAL20230101M01,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
45,2,86665.23104176535,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,20,0,500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PEPCASPER20030101M01,SABAHUMAR20030101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
46,2,82634.37381795066,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,25,0,600000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,RAFCANSER20020101M01,RAMDUESEG20020101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
47,2,73311.53026363131,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SARROMVER20010101M01,RAMVALBRA20010101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
48,2,79313.95703812159,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,10,0,800000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,RAIRUIDEL20000101M01,SELPASARE20000101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
49,2,69962.14093,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,RAUBOBFLO19990101M01,SERARMCUE19990101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
50,2,59858.25725910888,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,20,0,1000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,RICDURCAN19980101M01,SHAWOOLUJ19980101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
51,2,57364.852410011954,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,96000,NO,10,0,1500000,TF,GF,NO,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ROBBEDBUS19970101M01,SOCARAPAR19970101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
52,2,233110.06930964015,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,29000,NO,10,0,2000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,RODSTEBEN19960101M01,SOLMIRQUI19960101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
53,2,206102.98412166018,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,2500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SOFSERMOR19950101M01,TATMADZAP19950101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
54,2,120450.20481945183,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,41000,NO,20,0,3000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,TERADOFON19940101M01,RODSEGREY19940101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
55,2,87583.87850778358,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,0,4000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,TINCASLEM19930101M01,ROGFREPRA19930101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
56,2,94537.38567096292,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,10,0,10000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,VIOACEALO19920101M01,RUBMESCAS19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
57,2,88431.33862445292,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,50000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YARBUSREN19910101M01,SANBANPER19910101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
58,2,66537.14580711012,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,15,0,200000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YASCORBEC19900101M01,YESMARQUI19900101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
59,2,71549.27124983266,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,96000,NO,20,0,300000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SANTARORT19890101M01,YOLBEDESC19890101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
60,2,62739.19430139176,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,109000,SI,25,0,400000,NO,NO,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SAMHUNRAM19880101M01,ZOEBECSEP19880101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
61,2,263057.09008116357,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,29000,NO,10,0,500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SERJOHVAS19870101M01,ISAMARARR19870101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
62,2,316027.37170182285,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,600000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,TOMDEPHER19860101M01,LUCLANBET19860101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
63,2,206495.55335444948,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,VICDOUGAR19850101M01,VALWILAMA19850101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
64,2,196534.86406130934,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,0,800000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,VICBURGUZ19840101M01,EMMMASSOT19840101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
65,2,146470.4451792481,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,25,0,900000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MATMATSOT19830101M01,MARCORHID19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
66,2,136575.68695720384,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,0,1000000,NO,NO,NO,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SEBMONDEL19820101M01,LUCCURNEG19820101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
67,2,179797.10827228014,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,1500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NICBARSAN19810101M01,VICVILTOR19810101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
68,2,148962.5811007283,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,15,0,2000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,THIMIEVAL19800101M01,VALNICMAT19800101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
69,2,115422.03650741262,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,20,0,2500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,DYLPEDEST19790101M01,JULDONVAL19790101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
70,10,290480.44350691914,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,25,0,3000000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,AMCD,AMCD,NO,AMCD,AMCD,NO,NO,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,CETTE,NO,NO,GABVIVVEG19780101M01,XIMGUEALA19780101H01,LUCMONESP19920101H01,SAMBIAVAL20000101M01,EMIHOPCOR20050101H01,EMIGRAMEN20090101M01,EMMLUCFIG20130101M01,RENAREESC20170101M01,IKEABUMOL20240101M01,SALALCGAL20250101M01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,
71,2,148052.7567606284,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,10,0,4000000,NO,NO,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,JERALDCAR19770101M01,MARANDCER19770101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
72,2,552332.1823192908,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,29000,NO,10,0,5000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BRUANDSAL19760101M01,MIAASECHA19760101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
73,2,523265.40518241376,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,50000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAXASTCER19750101M01,CATBAUMAR19750101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
74,2,251869.60483140146,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,41000,NO,20,0,200000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IANBAZAGU19740101M01,PAUBOTMIR19740101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
75,2,197533.92802213982,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,0,300000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGUBOWOCH19730101M01,REGCADCOV19730101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
76,2,230555.04330907503,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,10,0,400000,TF,GF,NO,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GAECAITRU19720101M01,ANTCARSAL19720101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
77,2,220742.33406069005,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,DANCARCAB19710101M01,EMICHALIN19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
78,2,217905.54160179535,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,77000,NO,15,0,600000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ISACHARIV19700101M01,ABRCOSTAY19700101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
79,2,182510.0083561628,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,96000,NO,20,0,700000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,JULCOSCOL19690101M01,AMADELCOR19690101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
80,2,153797.13801035873,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,109000,SI,25,0,800000,NO,NO,NO,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEODELTRE19680101M01,VALVIDVAZ19680101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
81,2,220195.02557678218,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,109000,SI,10,0,900000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALENUNMED19670101M01,ALELEPRIV19670101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
82,2,1264058.9071809077,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,1000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LIAHOWMIL19660101M01,ARIJAQOLV19660101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
83,2,1157212.7869407116,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,1500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ANTCEPCHA19650101M01,ROMMACDUA19650101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
84,2,866411.4540369762,emision,GMM,0,CG-111-X,NO,REI,REI,PLENO INT,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,0,2000000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IVAALVAVA19640101M01,MONDUAANG19640101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
85,2,748468.4936564126,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,25,0,2500000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LIADUBIBA19630101M01,NOAFAZCAZ19630101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
86,2,364929.2391773595,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,0,3000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ANGFEDORO19680101M01,FERGARBAL19730101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
87,2,129445.51707427987,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,4000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIMGARBAR19860101M01,FRAGRUTOL19910101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
88,11,551772.0408032526,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,AMCD,NO,NO,AMCD,NO,AMCD,NO,NO,NO,CETTE,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,ALEGUAVEL20060101M01,BRIHINNAR19990101H01,SANHODDEL19630101M01,MAIJOVMOO19650101H01,MAXJOYCAN20060101H01,ALBLIMCOL20120101H01,LEOLIMARR20160101H01,NICMAGCEB20200101H01,DAMMAGAND20230101H01,JOSMATBAT20240101H01,BAUMATTAP20250101H01,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
