TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
46,2,82634.37381795066,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,0,600000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19950212M,PRUGASNOT19950212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
47,2,73311.53026363131,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19940212M,PRUGASNOT19940212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
48,2,79313.95703812159,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,0,800000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19930212M,PRUGASNOT19930212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
49,2,69962.1409303225,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19920212M,PRUGASNOT19920212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
50,2,59858.25725910888,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,0,1000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
51,2,57364.852410011954,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,96000,NO,10,0,1500000,TF,GF,NO,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19900212M,PRUGASNOT19900212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
52,2,233110.06930964015,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,29000,NO,10,0,2000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19890212M,PRUGASNOT19890212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
53,2,206102.98412166018,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,2500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19880212M,PRUGASNOT19880212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
54,2,120450.20481945183,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,41000,NO,20,0,3000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19870212M,PRUGASNOT19870212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
55,2,87583.87850778358,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,0,4000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19860212M,PRUGASNOT19860212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
56,2,94537.38567096292,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,0,10000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19850212M,PRUGASNOT19850212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
57,2,88431.33862445292,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,50000000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19840212M,PRUGASNOT19840212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
58,2,66537.14580711012,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,15,0,200000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19830212M,PRUGASNOT19830212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
59,2,71549.27124983266,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,96000,NO,20,0,300000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19820212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
60,2,62739.19430139176,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,25,0,400000,NO,NO,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19810212M,PRUGASNOT19810212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
61,2,263057.09008116357,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,10,0,500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19800212M,PRUGASNOT19800212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
62,2,316027.37170182285,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,600000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19790212M,PRUGASNOT19790212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
63,2,206495.55335444948,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,700000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19780212M,PRUGASNOT19780212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
64,2,196534.86406130934,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,0,800000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19770212M,PRUGASNOT19770212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
65,2,146470.4451792481,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,0,900000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19760212M,PRUGASNOT19760212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
66,2,136575.68695720384,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,0,1000000,NO,NO,NO,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19750212M,PRUGASNOT19750212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
67,2,179797.10827228014,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,1500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19740212M,PRUGASNOT19740212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
68,2,148962.5811007283,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,0,2000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
69,2,115422.03650741262,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,20,0,2500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19720212M,PRUGASNOT19720212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
70,10,290480.44350691914,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,25,0,3000000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,NO,NO,NO,AMCD,AMCD,NO,AMCD,AMCD,NO,NO,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,CETTE,NO,NO,PRUGASTIT19710212M,PRUGASNOT19710212H,PRUGASNOT19850212H,PRUGASNOT19930212M,PRUGASNOT19980212H,PRUGASNOT20020212M,PRUGASNOT20060212M,PRUGASNOT20100212M,PRUGASNOT20170212M,PRUGASNOT20180212M,,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,
71,2,148052.7567606284,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,0,4000000,NO,NO,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19700212M,PRUGASNOT19700212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
72,2,552332.1823192908,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,29000,NO,10,0,5000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19690212M,PRUGASNOT19690212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
73,2,523265.40518241376,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,50000000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19680212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
74,2,251869.60483140146,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,41000,NO,20,0,200000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19670212M,PRUGASNOT19670212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
75,2,197533.92802213982,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,0,300000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19660212M,PRUGASNOT19660212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
76,2,230555.04330907503,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,0,400000,TF,GF,NO,CEC,CEE,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19650212M,PRUGASNOT19650212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
77,2,220742.33406069005,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,500000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
78,2,217905.54160179535,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,77000,NO,15,0,600000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19630212M,PRUGASNOT19630212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
79,2,182510.0083561628,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,96000,NO,20,0,700000,TF,GF,CAE,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19620212M,PRUGASNOT19620212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
80,2,153797.13801035873,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,25,0,800000,NO,NO,NO,CEC,CEE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19610212M,PRUGASNOT19610212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
81,2,220195.02557678218,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,109000,NO,10,0,900000,TF,GF,CAE,CEC,CEE,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19600212M,PRUGASNOT19600212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
82,2,1264058.9071809077,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,1000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19590212M,PRUGASNOT19590212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
83,2,1157212.7869407116,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,0,1500000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19580212M,PRUGASNOT19580212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
84,2,866411.4540369762,emision,GMM,0,CG-111-X,NO,REI,REI,PLENO INT,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,0,2000000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19570212M,PRUGASNOT19570212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
85,2,748468.4936564126,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,0,2500000,TF,GF,CAE,CEC,CEE,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19560212M,PRUGASNOT19560212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
86,2,364929.2391773595,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,0,3000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19610212M,PRUGASNOT19660212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
87,2,129445.51707427987,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO INT,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,4000000,TF,GF,CAE,CEC,CEE,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19790212M,PRUGASNOT19840212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
88,11,551772.0408032526,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,200000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,AMCD,NO,NO,AMCD,NO,AMCD,NO,NO,NO,CETTE,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19990212M,PRUGASNOT19920212H,PRUGASNOT19560212M,PRUGASNOT19580212H,PRUGASNOT19990212H,PRUGASNOT20050212H,PRUGASNOT20090212H,PRUGASNOT20130212H,PRUGASNOT20160212H,PRUGASNOT20170212H,PRUGASNOT20180212H,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
89,10,104147.62040579696,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,25,300000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,AMCD,NO,CETTE,NO,NO,CETTE,NO,CETTE,CETTE,NO,NO,CETTE,NO,PRUGASTIT19980212M,PRUGASNOT19980212H,PRUGASNOT20000212H,PRUGASNOT20010212H,PRUGASNOT20020212H,PRUGASNOT20030212H,PRUGASNOT20060212H,PRUGASNOT20100212M,PRUGASNOT20110212M,PRUGASNOT20140212M,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
90,7,96702.16256524704,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,15,25,400000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,AMCD,NO,NO,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,PRUGASTIT19970212M,PRUGASNOT19970212H,PRUGASNOT20020212M,PRUGASNOT20060212M,PRUGASNOT20100212M,PRUGASNOT20140212M,PRUGASNOT20180212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
91,2,36286.62966288267,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,20,50,500000,TF,GF,NO,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19960212M,PRUGASNOT19960212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
92,7,63133.972878725064,emision,GMM,0,CG-111-X,NO,UNI,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,50,600000,NO,NO,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,AMCD,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,PRUGASTIT19950212M,PRUGASNOT19950212H,PRUGASNOT20020212H,PRUGASNOT20060212H,PRUGASNOT20100212H,PRUGASNOT20140212H,PRUGASNOT20180212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
93,2,33727.515904256354,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,50,700000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19940212M,PRUGASNOT19940212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
94,2,32277.19353482938,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,50,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19930212M,PRUGASNOT19930212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
